Year,Quarter,mta_station,American Indian_arrests,Black_arrests,Hispanic_arrests,Unknown_arrests,White_arrests,Grand Total_arrests,American Indian_summonses,Black_summonses,Hispanic_summonses,Unknown_summonses,White_summonses,Grand Total_summonses
2018,4,"Chambers St (1,2,3)",0,0,0,0,1,1,0,1,0,0,0,1
2018,4,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",0,0,0,0,0,0,0,3,3,1,2,9
2018,4,"Chauncey St (J,Z)",0,0,0,0,0,0,0,0,2,0,0,2
2018,4,Christopher St-Sheridan Sq (1),0,0,0,0,0,0,0,0,0,0,1,1
2018,4,"Church Av (2,5)",0,0,2,0,0,2,0,41,5,1,1,48
2018,4,"Church Av (B,Q)",0,0,0,0,0,0,0,6,1,0,1,9
2018,4,"Church Av (F,G)",0,0,0,0,0,0,0,3,1,1,2,13
2018,4,"City Hall (R,W)",0,0,0,0,0,0,0,1,0,0,0,1
2018,4,"Clark St (2,3)",0,0,0,0,0,0,0,5,0,0,1,6
2018,4,Clinton-Washington Avs (C),0,0,0,0,0,0,0,9,1,0,4,15
2018,4,Clinton-Washington Avs (G),0,0,0,0,0,0,0,1,1,0,0,2
2018,4,"Coney Island-Stillwell Av (D,F,N,Q)",0,12,0,0,0,12,0,33,18,3,7,63
2018,4,Cortelyou Rd (Q),0,0,0,0,0,0,0,1,0,0,0,1
2018,4,"Court Sq (E,G,M,7)",0,0,0,0,0,0,0,1,2,1,1,8
2018,4,"Court St (R)/Borough Hall (2,3,4,5)",0,5,1,0,0,6,0,68,16,1,8,102
2018,4,"Crescent St (J,Z)",0,0,0,0,1,1,0,0,1,1,0,2
2018,4,"Crown Heights-Utica Av (3,4)",0,14,1,0,0,15,1,99,13,3,12,130
2018,4,Cypress Av (6),0,7,4,0,2,13,0,15,29,1,0,45
2018,4,"DeKalb Av (B,Q,R)",0,3,0,0,1,4,0,35,16,5,22,95
2018,4,DeKalb Av (L),0,0,0,0,0,0,0,4,7,0,9,23
2018,4,"Delancey St (F)/Essex St (J,M,Z)",0,0,0,0,1,1,0,2,2,1,2,7
2018,4,Dyckman St (1),0,1,1,0,0,2,0,3,13,0,0,16
2018,4,Dyckman St (A),0,1,2,0,0,3,0,2,7,0,2,12
2018,4,East 105 St (L),0,1,0,0,0,1,0,4,0,1,0,5
2018,4,East 143 St-St Mary's St (6),0,0,1,0,0,1,0,2,1,0,0,3
2018,4,East 149 St (6),0,1,1,0,0,2,0,7,10,0,1,18
2018,4,"East 180 St (2,5)",0,6,4,0,0,10,0,32,31,1,1,66
2018,4,East Broadway (F),0,0,0,0,0,0,0,15,10,4,11,48
2018,4,Eastchester-Dyre Av (5),0,1,1,0,0,2,0,24,9,1,1,35
2018,4,"Eastern Pkwy-Brooklyn Museum (2,3)",0,0,0,0,0,0,0,6,5,0,4,15
2018,4,Elder Av (6),0,2,2,0,0,4,0,13,12,0,0,25
2018,4,"Elmhurst Av (M,R)",0,0,0,0,0,0,2,0,2,3,2,9
2018,4,"Euclid Av (A,C)",0,3,0,0,1,4,1,28,7,2,2,44
2018,4,Far Rockaway-Mott Av (A),0,3,1,0,0,5,0,52,22,1,4,79
2018,4,"Flatbush Av-Brooklyn College (2,5)",0,0,0,0,0,0,0,31,5,2,11,51
2018,4,Flushing Av (G),0,0,0,0,0,0,0,4,4,0,2,10
2018,4,"Flushing Av (J,M)",0,1,1,0,0,2,0,8,6,1,2,17
2018,4,Flushing-Main St (7),0,1,1,0,0,3,3,22,80,20,16,202
2018,4,Fordham Rd (4),0,2,2,0,0,4,0,23,41,1,2,67
2018,4,"Fordham Rd (B,D)",0,9,3,0,0,12,0,52,78,6,7,146
2018,4,Fort Hamilton Pkwy (D),0,0,0,0,0,0,0,0,5,1,2,10
2018,4,"Franklin Av (2,3,4,5)/Botanic Garden (S)",0,3,1,0,0,4,0,73,10,1,24,110
2018,4,"Franklin Av (C,S)",0,4,0,0,0,4,0,21,7,0,5,34
2018,4,Franklin St (1),0,0,0,0,0,0,0,0,0,0,1,1
2018,4,"Freeman St (2,5)",0,3,3,0,0,6,0,33,15,2,4,55
2018,4,Fresh Pond Rd (M),0,0,0,0,0,0,0,0,0,0,1,1
2018,4,"Fulton St (A,C,J,Z,2,3,4,5)",0,0,0,0,0,0,0,8,4,2,4,19
2018,4,Fulton St (G),0,0,0,0,0,0,0,3,0,1,3,7
2018,4,"Gates Av (J,Z)",0,1,0,0,0,1,0,1,1,0,0,2
2018,4,Graham Av (L),0,0,0,0,0,0,0,2,4,1,4,12
2018,4,"Grand Av-Newtown (M,R)",0,0,0,0,0,0,0,0,2,2,1,6
2018,4,"Grand Central-42 St (S,4,5,6,7)",0,3,4,0,0,7,0,29,24,2,42,104
2018,4,"Grand St (B,D)",0,0,0,0,0,0,0,2,1,0,1,5
2018,4,Grand St (L),0,0,0,0,0,0,0,1,1,0,0,2
2018,4,Grant Av (A),0,2,0,0,0,2,0,2,2,0,0,5
2018,4,Greenpoint Av (G),0,0,0,0,0,0,0,1,0,0,3,4
2018,4,"Gun Hill Rd (2,5)",0,7,4,0,0,11,0,64,31,0,2,97
2018,4,Gun Hill Rd (5),0,10,0,0,0,10,0,46,21,1,1,69
2018,4,Halsey St (J),0,0,1,0,0,1,0,5,3,0,3,11
2018,4,Halsey St (L),0,0,0,0,0,0,0,3,12,0,5,20
2018,4,Harlem-148 St (3),0,0,0,0,0,0,0,3,1,0,1,5
2018,4,"Hewes St (J,M)",0,0,0,0,0,0,0,0,1,0,0,1
2018,4,"High St (A,C)",0,0,0,0,0,0,0,2,3,0,1,6
2018,4,Houston St (1),0,0,1,0,0,1,0,0,0,1,0,1
2018,4,Howard Beach-JFK Airport (A),0,0,0,0,0,0,0,0,1,0,1,2
2018,4,"Hoyt St (2,3)",0,1,0,0,1,2,0,33,5,0,5,45
2018,4,"Hoyt-Schermerhorn Sts (A,C,G)",0,5,1,0,2,8,0,50,16,1,17,94
2018,4,Hunters Point Av (7),0,0,0,0,0,0,0,1,2,0,0,3
2018,4,Hunts Point Av (6),0,8,3,0,0,11,0,34,35,0,3,72
2018,4,"Intervale Av (2,5)",0,0,0,0,0,0,0,8,13,0,1,22
2018,4,Inwood-207 St (A),0,0,1,0,0,1,0,4,2,0,0,6
2018,4,"Jackson Av (2,5)",0,4,0,0,0,4,0,19,21,0,3,44
2018,4,"Jamaica Center-Parsons-Archer (E,J,Z)",0,11,1,0,0,12,0,64,18,3,3,90
2018,4,Jamaica-179 St (F),0,2,2,0,1,5,0,9,9,2,1,26
2018,4,"Jay St-MetroTech (A,C,F,R)",0,7,6,0,1,15,2,177,82,26,62,384
2018,4,Jefferson St (L),0,0,0,0,0,0,0,0,3,2,2,7
2018,4,Junction Blvd (7),0,0,0,0,0,0,0,2,7,0,1,11
2018,4,Junius St (3),0,0,0,0,0,0,0,1,1,0,0,2
2018,4,"Kew Gardens-Union Turnpike (E,F)",0,1,0,0,0,1,0,5,3,1,2,11
2018,4,"Kings Hwy (B,Q)",0,1,0,0,1,2,0,29,23,9,72,148
2018,4,Kings Hwy (F),0,0,0,0,0,0,0,0,0,0,2,2
2018,4,Kingsbridge Rd (4),0,2,0,0,0,2,0,9,13,0,0,22
2018,4,"Kingsbridge Rd (B,D)",0,4,1,0,0,5,0,34,46,2,2,86
2018,4,Kingston Av (3),0,1,0,0,0,1,0,4,1,0,2,7
2018,4,Kingston-Throop Avs (C),0,1,0,0,0,1,0,2,3,0,0,5
2018,4,Kosciuszko St (J),0,0,0,0,0,0,0,0,0,0,1,1
2018,4,Lafayette Av (C),0,0,0,0,0,0,0,9,1,1,3,15
2018,4,"Lexington Av (N,R,W)/59 St (4,5,6)",0,4,1,0,0,6,1,23,32,4,17,83
2018,4,"Lexington Av-53 St (E,M)/51 St (6)",0,0,0,0,0,0,0,3,2,0,1,6
2018,4,"Lexington Av-63 St (F,Q)",0,0,0,0,0,0,0,0,2,0,3,5
2018,4,Liberty Av (C),0,0,0,0,0,0,0,0,1,0,0,1
2018,4,Livonia Av (L),0,1,1,0,0,2,0,52,17,3,0,72
2018,4,Longwood Av (6),0,2,0,0,0,2,0,4,5,0,0,9
2018,4,"Lorimer St (J,M)",0,0,0,0,0,0,0,2,4,0,5,12
2018,4,Lorimer St (L)/Metropolitan Av (G),0,0,0,0,0,0,0,0,3,0,9,15
2018,4,Marble Hill-225 St (1),0,0,0,0,0,0,0,1,1,0,0,2
2018,4,"Marcy Av (J,M,Z)",0,0,4,0,0,4,0,22,24,2,25,78
2018,4,Middletown Rd (6),0,0,0,0,0,0,0,0,1,0,0,1
2018,4,Montrose Av (L),0,0,0,0,0,0,0,0,0,0,1,1
2018,4,Morgan Av (L),0,0,0,0,0,0,0,23,13,3,42,91
2018,4,Morris Park (5),0,0,0,0,0,0,0,2,0,0,0,2
2018,4,Morrison Av-Soundview (6),0,3,4,0,1,8,0,21,35,0,0,56
2018,4,Mosholu Pkwy (4),0,3,1,0,0,4,0,3,7,1,2,13
2018,4,Mt Eden Av (4),0,11,3,0,0,14,0,34,24,3,0,63
2018,4,"Myrtle Av (J,M,Z)",0,1,0,0,0,1,0,8,2,0,2,13
2018,4,Myrtle-Willoughby Avs (G),0,1,2,0,0,3,0,16,16,1,10,44
2018,4,"Myrtle-Wyckoff Avs (L,M)",0,2,0,0,1,3,0,6,16,0,5,30
2018,4,Nassau Av (G),0,0,0,0,0,0,0,5,0,0,2,7
2018,4,Neck Rd (Q),0,0,0,0,0,0,0,1,1,1,1,4
2018,4,Neptune Av (F),0,0,0,0,0,0,0,0,0,0,1,1
2018,4,"Nereid Av (2,5)",0,0,0,0,0,0,0,1,1,0,0,2
2018,4,"Nevins St (2,3,4,5)",0,13,0,0,0,13,0,85,31,3,10,130
2018,4,New Lots Av (3),0,1,1,0,0,2,0,10,3,0,1,14
2018,4,New Lots Av (L),0,1,0,0,0,1,0,0,0,0,0,0
2018,4,New Utrecht Av (N)/62 St (D),0,1,0,0,0,1,0,2,2,0,2,8
2018,4,"Newkirk Av (2,5)",0,1,2,0,0,3,0,16,0,0,0,16
2018,4,"Newkirk Plaza (B,Q)",0,0,0,0,0,0,0,2,0,1,1,4
2018,4,Norwood-205 St (D),0,0,2,0,0,2,0,29,55,2,6,96
2018,4,Nostrand Av (3),0,3,0,0,0,3,0,13,1,0,2,17
2018,4,"Nostrand Av (A,C)",0,6,3,0,1,10,0,64,13,6,6,92
2018,4,Ocean Pkwy (Q),0,0,0,0,0,0,0,0,0,0,2,2
2018,4,Ozone Park-Lefferts Blvd (A),0,0,0,0,0,0,0,14,6,5,1,31
2018,4,Parkchester (6),0,7,4,0,0,11,0,55,54,5,3,128
2018,4,Parsons Blvd (F),0,0,1,0,0,1,0,9,6,9,2,30
2018,4,Pelham Bay Park (6),0,2,0,0,0,2,0,7,8,0,4,19
2018,4,"Pelham Pkwy (2,5)",0,1,1,0,2,4,0,10,25,0,3,38
2018,4,Pelham Pkwy (5),0,3,0,0,0,3,0,18,9,3,6,36
2018,4,Pennsylvania Av (3),0,0,0,0,0,0,0,2,1,0,0,3
2018,4,"President St (2,5)",0,0,0,0,0,0,0,1,0,0,0,1
2018,4,"Prince St (R,W)",0,0,0,0,2,2,1,8,10,3,13,40
2018,4,"Prospect Av (2,5)",0,17,15,1,0,33,0,71,49,1,8,129
2018,4,Prospect Av (R),0,0,0,0,1,1,0,0,0,0,0,0
2018,4,"Prospect Park (B,Q,S)",0,0,0,0,0,0,0,26,2,0,4,32
2018,4,"Queens Plaza (E,M,R)",0,0,0,0,0,0,0,4,2,3,0,10
2018,4,"Queensboro Plaza (N,W,7)",0,0,0,0,0,0,0,6,7,1,3,19
2018,4,Ralph Av (C),0,1,0,0,0,1,0,6,2,1,1,11
2018,4,Rector St (1),0,0,0,0,0,0,0,1,0,0,0,1
2018,4,Rockaway Av (3),0,1,0,0,0,1,0,5,1,0,0,7
2018,4,Rockaway Av (C),0,1,0,0,0,1,0,1,0,0,0,1
2018,4,Rockaway Blvd (A),0,0,0,0,1,1,0,18,9,5,1,36
2018,4,"Rockaway Park-Beach 116 St (A,S)",0,0,0,0,0,0,0,1,0,0,0,1
2018,4,Roosevelt Island (F),0,0,0,0,0,0,0,1,0,0,0,1
2018,4,Saratoga Av (3),0,0,0,0,0,0,0,3,1,0,1,5
2018,4,"Sheepshead Bay (B,Q)",0,0,1,0,0,1,0,6,5,5,29,49
2018,4,"Simpson St (2,5)",0,6,3,0,0,9,0,58,28,0,4,91
2018,4,"Smith-9 Sts (F,G)",0,0,0,0,0,0,0,2,1,0,1,5
2018,4,"South Ferry (1)/Whitehall St (R,W)",0,7,4,0,0,11,1,58,36,6,26,139
2018,4,Spring St (6),0,0,0,0,0,0,0,1,0,0,0,1
2018,4,"Spring St (C,E)",0,0,0,0,0,0,0,0,0,0,1,1
2018,4,St Lawrence Av (6),0,2,0,0,0,2,0,7,14,0,0,21
2018,4,"Steinway St (M,R)",0,1,0,0,0,1,0,4,10,3,2,19
2018,4,"Sterling St (2,5)",0,0,0,0,0,0,0,3,0,0,0,3
2018,4,Sutphin Blvd (F),0,0,0,0,1,1,0,0,3,1,0,4
2018,4,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",0,3,2,0,0,5,0,30,16,2,2,56
2018,4,Sutter Av (L),0,15,2,0,0,17,0,35,4,0,0,39
2018,4,Sutter Av-Rutland Rd (3),0,3,0,0,0,3,0,17,2,0,1,20
2018,4,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",0,21,10,0,6,38,6,571,461,63,359,1530
2018,4,"Tremont Av (B,D)",0,8,4,0,0,12,0,49,55,0,0,105
2018,4,Unknown (),0,7,1,0,1,9,0,0,0,0,0,0
2018,4,"Utica Av (A,C)",0,1,0,0,0,1,0,21,4,2,5,32
2018,4,Van Cortlandt Park-242 St (1),0,0,0,0,0,0,0,1,0,0,0,1
2018,4,Van Siclen Av (3),0,0,0,0,0,0,0,2,0,1,0,3
2018,4,Van Siclen Av (C),0,0,1,0,0,1,0,0,0,0,0,0
2018,4,"Van Siclen Av (J,Z)",0,0,0,0,0,0,0,0,1,0,1,2
2018,4,Vernon Blvd-Jackson Av (7),0,0,0,0,0,0,0,3,4,2,2,12
2018,4,Wakefield-241 St (2),0,7,3,0,0,10,0,23,8,0,4,35
2018,4,"Wall St (2,3)",0,0,0,0,0,0,0,1,1,0,2,5
2018,4,"West 4 St-Washington Sq (A,B,C,D,E,F,M)",0,4,1,0,0,6,1,35,29,12,36,128
2018,4,"West 8 St-New York Aquarium (F,Q)",0,0,0,0,0,0,0,1,0,0,0,1
2018,4,"West Farms Sq-East Tremont Av (2,5)",0,3,4,0,0,7,0,55,39,1,0,97
2018,4,Westchester Sq-East Tremont Av (6),0,1,1,0,0,2,0,7,8,0,1,17
2018,4,Whitlock Av (6),0,0,0,0,0,0,0,4,3,0,0,7
2018,4,Wilson Av (L),0,0,0,0,0,0,0,1,0,0,1,2
2018,4,"Winthrop St (2,5)",0,1,0,0,0,1,0,17,3,1,0,21
2018,4,"Woodhaven Blvd (J,Z)",0,0,0,0,0,0,0,0,1,0,1,2
2018,4,"Woodhaven Blvd (M,R)",0,3,1,0,0,4,0,20,24,11,6,68
2018,4,Woodlawn (4),0,0,2,0,0,2,0,17,17,1,2,37
2018,4,Woodside-61 St (7),0,0,1,0,0,1,1,4,14,2,1,26
2018,4,York St (F),0,1,0,0,0,1,0,3,2,0,4,12
2018,4,Zerega Av (6),0,0,0,0,0,0,0,0,1,0,0,2
2019,1,1 Av (L),0,0,1,0,0,1,0,6,9,1,15,33
2019,1,103 St (1),0,0,0,0,0,0,0,0,1,0,0,1
2019,1,103 St (6),0,0,1,0,1,2,0,2,2,0,3,7
2019,1,"103 St (B,C)",0,1,0,0,0,1,0,2,2,1,0,6
2019,1,103 St-Corona Plaza (7),0,0,0,0,0,0,0,0,21,0,0,22
2019,1,104 St (A),0,0,0,0,0,0,0,0,1,0,0,1
2019,1,110 St (6),0,1,1,0,0,2,0,1,5,0,0,6
2019,1,111 St (7),0,0,0,0,0,0,0,0,3,0,0,3
2019,1,"116 St (2,3)",0,3,0,0,0,3,0,57,13,4,10,85
2019,1,116 St (6),0,1,0,0,0,1,0,13,17,2,4,37
2019,1,"116 St (B,C)",0,0,0,0,0,0,0,9,9,0,1,20
2019,1,116 St-Columbia University (1),0,0,0,0,0,0,0,0,0,1,0,1
2019,1,125 St (1),0,0,0,0,0,0,0,1,0,0,1,3
2019,1,"125 St (2,3)",0,3,0,0,0,3,0,61,17,2,15,95
2019,1,"125 St (4,5,6)",0,4,2,1,1,8,0,58,31,5,13,109
2019,1,"125 St (A,B,C,D)",0,7,1,0,1,9,1,227,116,11,45,408
2019,1,"135 St (2,3)",0,0,0,0,0,0,1,66,24,0,3,95
2019,1,"135 St (B,C)",0,2,1,0,0,3,0,7,9,1,0,17
2019,1,137 St-City College (1),0,0,1,0,0,1,0,3,11,0,0,16
2019,1,"138 St-Grand Concourse (4,5)",0,2,1,0,0,3,0,14,17,0,6,38
2019,1,"14 St (A,C,E)/8 Av (L)",0,0,0,0,0,1,1,20,25,5,37,94
2019,1,"14 St (F,M,1,2,3)/6 Av (L)",0,1,0,0,1,2,0,9,11,2,8,31
2019,1,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",0,19,11,0,9,40,7,385,324,65,396,1254
2019,1,"145 St (A,B,C,D)",0,2,2,0,0,4,0,57,32,3,13,115
2019,1,"149 St-Grand Concourse (2,4,5)",0,4,3,0,0,7,0,95,70,1,5,171
2019,1,"15 St-Prospect Park (F,G)",0,0,0,0,0,0,0,0,1,0,0,1
2019,1,"155 St (B,D)",0,0,0,0,0,0,0,0,1,0,0,1
2019,1,155 St (C),0,0,0,0,0,0,0,1,0,0,0,1
2019,1,157 St (1),0,0,0,0,0,0,0,2,3,0,1,6
2019,1,"161 St-Yankee Stadium (B,D,4)",0,9,6,0,0,15,0,87,75,1,11,175
2019,1,167 St (4),0,3,2,0,0,5,0,17,32,0,2,52
2019,1,"167 St (B,D)",0,0,0,0,0,0,0,10,10,0,0,20
2019,1,"168 St (A,C,1)",0,0,0,0,1,1,0,12,28,1,12,55
2019,1,169 St (F),0,0,0,0,0,0,0,4,3,0,0,10
2019,1,170 St (4),0,1,3,0,0,4,0,26,32,2,2,62
2019,1,"170 St (B,D)",0,10,5,0,2,17,0,73,91,0,7,171
2019,1,"174 St (2,5)",0,9,6,0,0,15,0,46,34,0,3,83
2019,1,"174-175 Sts (B,D)",0,3,4,1,1,9,0,36,56,1,3,97
2019,1,175 St (A),0,0,1,0,0,1,0,4,8,0,1,13
2019,1,176 St (4),0,3,0,0,0,3,0,10,9,1,0,20
2019,1,18 Av (D),0,0,0,0,0,0,0,0,2,0,1,4
2019,1,18 St (1),0,0,0,0,0,0,0,0,0,1,3,4
2019,1,181 St (1),0,2,1,0,0,3,0,11,33,0,1,45
2019,1,181 St (A),0,0,0,0,0,0,0,3,11,0,2,16
2019,1,"182-183 Sts (B,D)",0,3,1,0,0,4,0,25,34,0,5,65
2019,1,183 St (4),0,2,1,0,0,3,0,7,11,0,0,18
2019,1,191 St (1),0,0,0,0,0,0,0,2,1,0,0,3
2019,1,2 Av (F),0,2,0,0,1,3,0,11,7,3,19,42
2019,1,20 Av (N),0,0,0,0,0,0,0,1,3,0,4,12
2019,1,207 St (1),0,0,0,0,0,0,0,0,1,0,0,1
2019,1,21 St (G),0,0,0,0,0,0,0,0,1,0,0,1
2019,1,21 St-Queensbridge (F),0,0,0,0,0,0,0,1,2,0,0,3
2019,1,"219 St (2,5)",0,4,3,0,0,7,0,20,6,0,1,27
2019,1,"225 St (2,5)",0,4,0,0,1,5,0,21,17,0,2,40
2019,1,23 St (1),0,0,0,0,0,0,0,3,2,0,1,8
2019,1,23 St (6),0,4,2,0,0,6,0,24,21,6,17,74
2019,1,"23 St (C,E)",0,1,0,0,0,1,0,13,6,1,8,28
2019,1,"23 St (F,M)",0,0,0,0,0,0,0,4,1,0,2,9
2019,1,"23 St (R,W)",0,0,0,0,0,0,0,0,0,0,6,6
2019,1,"233 St (2,5)",0,0,0,0,0,0,0,3,2,0,0,5
2019,1,25 Av (D),0,0,0,0,1,1,0,1,1,0,1,5
2019,1,25 St (R),0,0,0,0,0,0,0,4,10,0,2,17
2019,1,28 St (1),0,0,0,0,0,0,0,0,1,0,0,1
2019,1,28 St (6),0,3,1,0,0,5,0,11,4,1,10,26
2019,1,"28 St (R,W)",0,0,0,0,0,0,0,3,0,1,3,7
2019,1,3 Av (L),0,0,0,0,0,0,0,1,0,0,2,3
2019,1,3 Av-138 St (6),0,9,6,0,1,16,0,149,164,7,25,352
2019,1,"3 Av-149 St (2,5)",0,29,13,0,2,44,2,187,170,6,25,391
2019,1,"30 Av (N,W)",0,0,0,0,0,0,0,1,3,3,4,12
2019,1,33 St (6),0,6,4,0,0,10,1,30,21,0,13,68
2019,1,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",0,5,0,0,3,8,1,197,144,63,174,655
2019,1,34 St-Hudson Yards (7),0,0,0,0,0,0,0,0,0,0,2,2
2019,1,"34 St-Penn Station (1,2,3)",0,6,0,0,0,6,0,44,30,8,29,119
2019,1,"34 St-Penn Station (A,C,E)",0,2,1,0,0,3,0,26,18,5,20,74
2019,1,"36 St (D,N,R)",0,0,0,0,0,0,0,1,7,1,6,17
2019,1,"4 Av (F,G)/9 St (R)",0,5,0,0,1,7,0,29,27,5,23,86
2019,1,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",0,1,0,0,1,2,0,22,31,8,26,92
2019,1,45 St (R),0,1,0,0,0,1,0,2,7,1,2,14
2019,1,"47-50 Sts-Rockefeller Center (B,D,F,M)",0,1,1,1,0,3,0,20,14,11,15,64
2019,1,"49 St (N,R,W)",0,1,2,0,0,3,0,15,16,1,24,64
2019,1,"5 Av-53 St (E,M)",0,0,0,0,0,0,0,4,4,2,1,11
2019,1,"5 Av-59 St (N,R,W)",0,0,0,0,0,0,0,1,1,1,1,8
2019,1,50 St (1),0,0,0,0,0,0,0,41,33,2,53,138
2019,1,"50 St (C,E)",0,0,2,0,0,2,1,14,24,5,20,70
2019,1,52 St (7),0,0,0,0,0,0,0,0,0,0,0,1
2019,1,53 St (R),0,3,10,0,2,16,1,11,47,0,11,73
2019,1,55 St (D),0,0,0,0,0,0,0,0,1,0,0,1
2019,1,57 St (F),0,0,1,0,0,1,0,2,1,1,3,8
2019,1,"57 St-7 Av (N,Q,R,W)",0,0,0,0,0,0,1,9,5,4,16,37
2019,1,"59 St (N,R)",0,1,1,0,0,2,0,5,19,2,13,43
2019,1,"59 St-Columbus Circle (A,B,C,D,1)",0,4,5,0,2,11,2,125,139,31,139,452
2019,1,"63 Dr-Rego Park (M,R)",0,0,0,0,0,0,0,1,0,0,1,3
2019,1,66 St-Lincoln Center (1),0,1,1,0,1,3,0,17,9,0,11,38
2019,1,"67 Av (M,R)",0,0,0,0,0,0,0,1,0,1,1,3
2019,1,68 St-Hunter College (6),0,0,0,0,0,0,0,4,10,5,15,38
2019,1,69 St (7),0,0,0,0,0,0,0,0,2,0,0,3
2019,1,"7 Av (B,D,E)",0,0,1,0,0,1,0,9,5,3,5,24
2019,1,"7 Av (F,G)",0,0,0,0,0,0,0,1,3,0,7,12
2019,1,71 St (D),0,0,0,0,0,0,0,0,2,0,1,4
2019,1,"72 St (1,2,3)",0,3,2,0,2,7,1,22,24,6,48,108
2019,1,"72 St (B,C)",0,0,0,0,0,0,0,2,2,3,1,8
2019,1,72 St (Q),0,0,0,0,0,0,0,0,0,0,2,3
2019,1,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",0,3,17,1,6,33,9,38,136,55,23,328
2019,1,"75 Av (E,F)",0,0,0,0,0,0,0,0,2,1,1,4
2019,1,77 St (6),0,0,0,0,0,0,0,4,2,1,3,11
2019,1,77 St (R),0,1,0,0,0,1,0,0,1,0,0,1
2019,1,79 St (1),0,0,1,0,0,1,0,7,8,0,2,18
2019,1,79 St (D),0,0,0,0,0,0,0,1,1,0,0,2
2019,1,8 Av (N),0,0,0,0,0,0,0,0,0,0,0,1
2019,1,"8 St-New York University (R,W)",0,0,0,0,0,0,0,1,1,2,4,8
2019,1,80 St (A),0,1,0,0,0,1,1,8,13,3,3,33
2019,1,"81 St-Museum of Natural History (B,C)",0,0,0,0,0,0,0,2,0,0,1,3
2019,1,82 St-Jackson Hts (7),0,0,4,0,0,4,0,4,21,3,4,32
2019,1,86 St (1),0,1,2,0,0,3,0,27,22,1,31,88
2019,1,"86 St (4,5,6)",0,1,0,0,0,1,2,38,60,6,43,159
2019,1,"86 St (B,C)",0,0,0,0,0,0,0,1,2,0,3,7
2019,1,86 St (Q),0,0,0,0,0,0,0,0,4,0,2,6
2019,1,86 St (R),0,0,0,0,0,0,0,4,4,3,8,26
2019,1,88 St (A),0,0,0,0,0,0,0,0,4,0,0,4
2019,1,90 St-Elmhurst Av (7),0,0,2,0,0,2,1,0,24,2,3,35
2019,1,"96 St (1,2,3)",0,1,2,0,0,3,0,37,17,4,10,69
2019,1,96 St (6),0,1,1,0,0,2,0,9,13,0,6,30
2019,1,"96 St (B,C)",0,0,0,0,1,1,0,7,1,0,2,10
2019,1,96 St (Q),0,0,0,0,0,0,0,4,5,1,3,13
2019,1,"Allerton Av (2,5)",0,5,1,0,1,7,0,14,13,0,1,28
2019,1,Aqueduct Racetrack (A),0,3,1,0,0,4,1,22,10,21,3,78
2019,1,Aqueduct-North Conduit Av (A),0,0,0,0,0,0,0,0,0,0,0,1
2019,1,Astor Place (6),0,0,0,0,0,0,0,16,10,1,19,47
2019,1,"Astoria Blvd (N,W)",0,0,1,0,0,1,0,1,1,0,0,2
2019,1,"Astoria-Ditmars Blvd (N,W)",0,0,0,0,0,0,0,2,8,8,5,25
2019,1,Atlantic Av (L),0,0,0,0,0,0,0,1,0,0,0,1
2019,1,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",0,9,4,0,1,14,2,185,40,11,82,335
2019,1,Avenue H (Q),0,0,0,0,0,0,0,2,0,0,1,3
2019,1,Avenue J (Q),0,0,0,0,0,0,0,0,2,1,0,3
2019,1,Avenue M (Q),0,0,0,0,0,0,0,1,2,1,7,12
2019,1,Avenue U (F),0,0,0,0,0,0,0,0,1,0,3,4
2019,1,Avenue U (Q),0,0,0,0,0,0,0,1,1,0,7,10
2019,1,Bay 50 St (D),0,2,1,0,1,4,0,1,0,0,2,6
2019,1,Bay Pkwy (D),0,0,0,0,0,0,0,1,2,0,1,4
2019,1,Bay Pkwy (N),0,0,0,0,0,0,0,0,0,1,0,2
2019,1,Bay Ridge Av (R),0,0,0,0,0,0,0,0,2,0,2,4
2019,1,Bay Ridge-95 St (R),0,0,0,0,0,0,0,0,0,0,1,1
2019,1,Baychester Av (5),0,9,4,0,1,14,0,57,20,0,0,77
2019,1,Beach 25 St (A),0,1,0,0,0,1,0,15,2,1,0,18
2019,1,Beach 36 St (A),0,0,1,0,0,1,0,6,3,2,0,11
2019,1,Beach 44 St (A),0,2,0,0,1,3,0,21,6,2,1,30
2019,1,Beach 60 St (A),0,2,1,0,0,3,0,26,9,0,0,35
2019,1,Beach 67 St-Arverne By The Sea (A),0,3,0,0,0,3,0,22,12,1,4,40
2019,1,Bedford Av (L),0,1,6,0,1,8,1,44,43,9,94,200
2019,1,"Bedford Park Blvd (B,D)",0,0,0,0,0,0,0,1,5,0,0,6
2019,1,Bedford Park Blvd-Lehman College (4),0,0,0,0,0,0,0,0,2,0,0,2
2019,1,Bedford-Nostrand Avs (G),0,3,0,0,0,3,0,12,9,2,16,40
2019,1,"Bergen St (2,3)",0,2,0,0,0,2,0,37,7,0,2,46
