Year,Quarter,final_Borough,final_Street_Names,final_All_Lines,American Indian_arrests,Black_arrests,Hispanic_arrests,Unknown_arrests,White_arrests,Grand Total_arrests,American Indian_summonses,Black_summonses,Hispanic_summonses,Unknown_summonses,White_summonses,Grand Total_summonses
2019,2,Brooklyn,79 STREET,D,0,0,0,0,0,0,0,0,0,0,4,7
2019,2,Brooklyn,7TH AVENUE,"B,Q",0,0,0,0,0,0,0,0,0,0,2,3
2019,2,Brooklyn,8 AVENUE,N,0,0,0,0,0,0,0,0,0,0,0,3
2019,2,Brooklyn,86 STREET,N,0,0,0,0,0,0,0,0,0,0,1,1
2019,2,Brooklyn,86 STREET,R,0,0,0,0,0,0,0,1,3,1,3,10
2019,2,Brooklyn,9 AVENUE,D,0,0,0,0,0,0,0,1,0,0,0,1
2019,2,Brooklyn,95 STREET-BAY RIDGE,R,0,0,0,0,0,0,0,0,2,0,0,2
2019,2,Brooklyn,9TH STREET,R,0,0,0,0,0,0,0,5,0,0,2,7
2019,2,Brooklyn,ATLANTIC AVENUE,L,0,0,0,0,0,0,0,1,0,0,0,1
2019,2,Brooklyn,"AVENUE ""H""",Q,0,0,0,0,0,0,0,2,0,0,1,3
2019,2,Brooklyn,"AVENUE ""I""",F,0,0,0,0,0,0,0,0,1,0,0,1
2019,2,Brooklyn,"AVENUE ""M""",Q,0,0,0,0,0,0,0,4,5,0,6,15
2019,2,Brooklyn,"AVENUE ""P""",F,0,0,0,0,0,0,0,0,0,0,2,3
2019,2,Brooklyn,"AVENUE ""U""",F,0,0,0,0,0,0,0,2,0,1,0,3
2019,2,Brooklyn,"AVENUE ""U""",Q,0,0,0,0,0,0,0,0,1,0,2,4
2019,2,Brooklyn,"AVENUE ""X""",F,0,0,0,0,0,0,0,0,0,1,0,1
2019,2,Brooklyn,BAY PARKWAY,D,0,0,0,0,0,0,1,1,4,1,5,13
2019,2,Brooklyn,BEDFORD AVENUE,L,0,0,0,0,0,0,0,25,19,0,40,91
2019,2,Brooklyn,BERGEN STREET,"2,3",0,0,0,0,0,0,0,34,7,0,4,48
2019,2,Brooklyn,BERGEN STREET,"F,G",0,0,0,0,0,0,0,7,5,1,5,20
2019,2,Brooklyn,BEVERLY ROAD,"2,5",0,0,0,0,0,0,0,3,2,1,0,6
2019,2,Brooklyn,BROADWAY,G,0,0,0,0,0,0,0,0,0,1,0,1
2019,2,Brooklyn,BROADWAY-EASTERN PKWY,"J,L,Z",0,0,0,0,0,0,0,3,1,0,0,4
2019,2,Brooklyn,BUSHWICK AVE.-ABERDEEN ST.,L,0,0,0,0,0,0,0,1,0,0,1,2
2019,2,Brooklyn,CHAUNCEY STREET,"J,Z",0,0,0,0,0,0,0,4,0,0,1,5
2019,2,Brooklyn,CHURCH AVENUE,"2,5",0,0,0,0,0,0,0,8,1,0,2,11
2019,2,Brooklyn,CHURCH AVENUE,"B,Q",0,0,0,0,0,0,0,4,2,0,0,6
2019,2,Brooklyn,CLEVELAND STREET,J,0,0,0,0,0,0,0,0,1,0,1,2
2019,2,Brooklyn,COURT STREET,R,0,0,0,0,0,0,0,2,2,0,0,4
2019,2,Brooklyn,CRESCENT STREET,"J,Z",0,0,0,0,0,0,0,1,16,2,0,19
2019,2,Brooklyn,DITMAS AVENUE,F,0,0,0,0,0,0,0,0,1,0,1,2
2019,2,Brooklyn,EAST 105 STREET,L,0,0,0,0,0,0,0,7,4,0,1,12
2019,2,Brooklyn,FOREST AVENUE,M,0,0,0,0,0,0,0,0,1,0,0,1
2019,2,Brooklyn,FORT HAMILTON PKWY,"F,G",0,0,0,0,0,0,0,0,0,0,1,1
2019,2,Brooklyn,FORT HAMILTON PKWY,N,0,0,0,0,0,0,0,0,0,1,2,3
2019,2,Brooklyn,FRANKLIN AVENUE,S,0,0,0,0,0,0,0,3,1,0,1,5
2019,2,Brooklyn,FRESH POND ROAD,M,0,0,0,0,0,0,0,2,2,0,0,4
2019,2,Brooklyn,FULTON STREET,G,0,0,0,0,0,0,0,2,1,1,1,6
2019,2,Brooklyn,GATES AVENUE,"J,Z",0,0,0,0,0,0,0,0,0,0,1,1
2019,2,Brooklyn,GRAHAM AVENUE,L,0,0,0,0,0,0,0,0,3,0,6,10
2019,2,Brooklyn,GRAND ARMY PLAZA,"2,3",0,0,0,0,0,0,0,1,1,0,0,2
2019,2,Brooklyn,HEWES STREET,"J,M",0,0,0,0,0,0,0,0,4,0,1,5
2019,2,Brooklyn,HOYT STREET,"2,3",0,0,0,0,0,0,0,8,4,0,4,18
2019,2,Brooklyn,JUNIUS STREET,3,0,0,0,0,0,0,0,4,1,0,0,5
2019,2,Brooklyn,KINGS HIGHWAY,"B,Q",0,0,0,0,0,0,0,14,16,5,47,89
2019,2,Brooklyn,KINGS HIGHWAY,F,0,0,0,0,0,0,0,0,0,0,1,2
2019,2,Brooklyn,KINGS HIGHWAY,N,0,0,0,0,0,0,0,0,0,0,0,3
2019,2,Brooklyn,KINGSTON-THROOP AVENUES,C,0,0,0,0,0,0,0,6,1,2,3,12
2019,2,Brooklyn,LAFAYETTE AVENUE,C,0,0,0,0,0,0,0,2,1,0,0,4
2019,2,Brooklyn,LAWRENCE STREET,R,0,0,0,0,0,0,0,1,1,0,1,3
2019,2,Brooklyn,LORIMER STREET,"J,M",0,0,0,0,0,0,0,5,5,3,13,31
2019,2,Brooklyn,LORIMER STREET,L,0,0,0,0,0,0,0,4,4,0,8,16
2019,2,Brooklyn,METROPOLITAN AVENUE,G,0,0,0,0,0,0,0,1,1,0,3,5
2019,2,Brooklyn,METROPOLITAN AVENUE,M,0,0,0,0,0,0,0,0,1,0,0,1
2019,2,Brooklyn,MONTROSE AVENUE,L,0,0,0,0,0,0,0,2,0,0,1,4
2019,2,Brooklyn,NECK ROAD,Q,0,0,0,0,0,0,0,0,0,0,0,2
2019,2,Brooklyn,NEW LOTS AVENUE,L,0,0,0,0,0,0,0,4,0,0,0,4
2019,2,Brooklyn,NEW UTRECHT AVENUE,N,0,0,0,0,0,0,0,0,1,0,0,2
2019,2,Brooklyn,NEWKIRK AVENUE,"B,Q",0,0,0,0,0,0,0,4,1,0,4,9
2019,2,Brooklyn,NORWOOD AVENUE,"J,Z",0,0,0,0,0,0,0,3,2,0,1,6
2019,2,Brooklyn,PACIFIC STREET,"D,N,R",0,0,0,0,0,0,0,9,11,1,6,29
2019,2,Brooklyn,PARKSIDE AVENUE,Q,0,0,0,0,0,0,0,2,1,0,0,3
2019,2,Brooklyn,PRESIDENT STREET,"2,5",0,0,0,0,0,0,0,1,0,0,2,3
2019,2,Brooklyn,PROSPECT AVENUE,R,0,0,0,0,0,0,0,0,1,1,1,3
2019,2,Brooklyn,RALPH AVENUE,C,0,0,0,0,0,0,0,8,1,0,1,10
2019,2,Brooklyn,ROCKAWAY AVENUE,3,0,0,0,0,0,0,0,8,0,0,0,8
2019,2,Brooklyn,SARATOGA AVENUE,3,0,0,0,0,0,0,0,4,2,0,1,7
2019,2,Brooklyn,SENECA AVENUE,M,0,0,0,0,0,0,0,0,1,0,0,1
2019,2,Brooklyn,STERLING STREET,"2,5",0,0,0,0,0,0,0,4,0,0,1,5
2019,2,Brooklyn,VAN SICLEN AVENUE,"J,Z",0,0,0,0,0,0,0,3,5,0,3,11
2019,2,Brooklyn,WEST 8 STREET-NY AQUARIUM,"Q,F",0,0,0,0,0,0,0,0,0,0,2,2
2019,2,Brooklyn,WILSON AVENUE,L,0,0,0,0,0,0,0,2,3,0,0,5
2019,2,Manhattan,1 AVENUE,L,0,0,0,0,0,0,0,0,2,0,2,4
2019,2,Manhattan,103 STREET,1,0,0,0,0,0,0,0,1,2,0,0,3
2019,2,Manhattan,103 STREET,"B,C",0,0,0,0,0,0,0,1,0,0,0,1
2019,2,Manhattan,110 ST.-CATHEDRAL PKWY.,1,0,0,0,0,0,0,0,7,5,1,4,17
2019,2,Manhattan,110 ST.-CATHEDRAL PKWY.,"B,C",0,0,0,0,0,0,0,8,3,0,3,14
2019,2,Manhattan,116 ST.-COLUMBIA UNIVERSITY,1,0,0,0,0,0,0,0,1,1,0,1,3
2019,2,Manhattan,116 STREET,"2,3",0,0,0,0,0,0,0,19,9,1,4,34
2019,2,Manhattan,135 STREET,"B,C",0,0,0,0,0,0,0,3,1,0,0,5
2019,2,Manhattan,137 ST.-CITY COLLEGE,1,0,0,0,0,0,0,0,19,33,3,13,71
2019,2,Manhattan,14 STREET,"A,C,E",0,0,0,0,0,0,0,9,13,5,14,45
2019,2,Manhattan,14 STREET,"F,M",0,0,0,0,0,0,0,0,2,0,3,6
2019,2,Manhattan,148 ST.-HARLEM,3,0,0,0,0,0,0,0,1,0,0,0,1
2019,2,Manhattan,155 STREET,"B,D",0,0,0,0,0,0,0,10,1,0,0,11
2019,2,Manhattan,155 STREET,C,0,0,0,0,0,0,0,0,1,0,0,1
2019,2,Manhattan,163 ST.-AMSTERDAM AVE.,C,0,0,0,0,0,0,0,1,0,0,0,1
2019,2,Manhattan,168 ST.-WASHINGTON HTS.,1,0,0,0,0,0,0,0,2,2,0,0,4
2019,2,Manhattan,175 STREET,A,0,0,0,0,0,0,0,5,20,0,8,35
2019,2,Manhattan,190 STREET,A,0,0,0,0,0,0,0,1,0,0,1,2
2019,2,Manhattan,191 STREET,1,0,0,0,0,0,0,0,0,3,0,0,3
2019,2,Manhattan,207 ST.-INWOOD,A,0,0,0,0,0,0,0,5,10,0,0,15
2019,2,Manhattan,207 STREET,1,0,0,0,0,0,0,0,3,7,2,0,12
2019,2,Manhattan,215 STREET,1,0,0,0,0,0,0,0,0,1,0,0,1
2019,2,Manhattan,225 ST.-MARBLE HILL,1,0,0,0,0,0,0,0,1,0,0,1,2
2019,2,Manhattan,23 STREET,1,0,0,0,0,0,0,0,2,1,0,0,3
2019,2,Manhattan,23 STREET,"F,M",0,0,0,0,0,0,0,6,1,0,6,16
2019,2,Manhattan,23 STREET,"N,R",0,0,0,0,0,0,0,0,1,2,4,7
2019,2,Manhattan,231 STREET,1,0,0,0,0,0,0,0,0,1,0,1,2
2019,2,Manhattan,238 STREET,1,0,0,0,0,0,0,0,0,1,0,1,2
2019,2,Manhattan,28 STREET,"N,R",0,0,0,0,0,0,0,0,0,1,2,3
2019,2,Manhattan,3 AVENUE,L,0,0,0,0,0,0,0,0,1,0,2,3
2019,2,Manhattan,34 ST.-PENN STATION,"1,2,3",0,0,0,0,0,0,2,17,16,3,8,48
2019,2,Manhattan,34 ST.-PENN STATION,"A,C,E",0,0,0,0,0,0,0,3,6,3,7,21
2019,2,Manhattan,34 STREET,7,0,0,0,0,0,0,0,1,2,1,0,4
2019,2,Manhattan,34 STREET,"M,N,Q,R",0,0,0,0,0,0,0,1,1,0,2,9
2019,2,Manhattan,42 ST.-GRAND CENTRAL,7,0,0,0,0,0,0,0,0,1,0,5,6
2019,2,Manhattan,42 ST.-GRAND CENTRAL,S,0,0,0,0,0,0,1,31,28,3,39,111
2019,2,Manhattan,42 ST.-TIMES SQUARE,7,0,0,0,0,0,0,0,1,0,0,1,2
2019,2,Manhattan,42 ST.-TIMES SQUARE,"N,Q,R",0,0,0,0,0,0,0,13,6,0,11,36
2019,2,Manhattan,5 AVENUE,"E,M",0,0,0,0,0,0,1,3,3,0,1,11
2019,2,Manhattan,5 AVENUE,"N,Q,R",0,0,0,0,0,0,0,1,3,0,4,8
2019,2,Manhattan,57 STREET,F,0,0,0,0,0,0,0,2,2,0,2,6
2019,2,Manhattan,57 STREET,"N,Q,R",0,0,0,0,0,0,0,1,3,0,12,18
2019,2,Manhattan,6 AVENUE,L,0,0,0,0,0,0,0,0,0,1,0,1
2019,2,Manhattan,66 ST.-LINCOLN CENTER,1,0,0,0,0,0,0,0,13,9,1,19,44
2019,2,Manhattan,68 ST.-HUNTER COLLEGE,6,0,0,0,0,0,0,0,1,10,1,15,30
2019,2,Manhattan,72 STREET,"B,C",0,0,0,0,0,0,0,6,7,1,2,20
2019,2,Manhattan,72ND STREET,Q,0,0,0,0,0,0,0,3,3,0,3,9
2019,2,Manhattan,77 STREET,6,0,0,0,0,0,0,0,1,4,2,1,10
2019,2,Manhattan,8 AVENUE,L,0,0,0,0,0,0,0,0,0,0,1,1
2019,2,Manhattan,8 ST.-NYU,"N,R",0,0,0,0,0,0,0,3,0,0,4,7
2019,2,Manhattan,81 ST.-MUSEUM OF NATURAL HISTORY,"B,C",0,0,0,0,0,0,0,2,2,0,5,10
2019,2,Manhattan,86 STREET,"4,5,6",0,0,0,0,0,0,0,17,13,5,22,59
2019,2,Manhattan,86 STREET,"B,C",0,0,0,0,0,0,0,0,3,2,2,8
2019,2,Manhattan,86TH STREET,Q,0,0,0,0,0,0,0,1,0,0,4,6
2019,2,Manhattan,96 STREET,"1,2,3",0,0,0,0,0,0,1,55,47,4,33,145
2019,2,Manhattan,96TH STREET,Q,0,0,0,0,0,0,0,10,3,0,5,19
2019,2,Manhattan,BOWLING GREEN,"4,5",0,0,0,0,0,0,0,3,1,0,3,7
2019,2,Manhattan,BROAD STREET,"J,Z",0,0,0,0,0,0,0,8,6,0,5,20
2019,2,Manhattan,BROADWAY/NASSAU,"A,C",0,0,0,0,0,0,0,13,7,1,2,24
2019,2,Manhattan,CANAL STREET,"A,C,E",0,0,0,0,0,0,1,4,5,2,3,15
2019,2,Manhattan,CANAL STREET,"J,Z",0,0,0,0,0,0,0,9,4,0,8,34
2019,2,Manhattan,CANAL STREET,"N,Q,R",0,0,0,0,0,0,0,1,0,0,1,2
2019,2,Manhattan,CHAMBERS ST.-WORLD TRADE CENTER,"A,C,E",0,0,0,0,0,0,0,22,8,3,4,38
2019,2,Manhattan,CHAMBERS STREET,"1,2,3",0,0,0,0,0,0,0,2,5,0,2,9
2019,2,Manhattan,CHAMBERS STREET,"J,Z",0,0,0,0,0,0,0,1,1,0,0,2
2019,2,Manhattan,CHRISTOPHER ST.-SHERIDAN SQ.,1,0,0,0,0,0,0,0,1,2,0,0,3
2019,2,Manhattan,CITY HALL,R,0,0,0,0,0,0,0,0,0,0,1,1
2019,2,Manhattan,CORTLANDT STREET,1,0,0,0,0,0,0,0,1,0,0,0,1
2019,2,Manhattan,CORTLANDT STREET,R,0,0,0,0,0,0,0,0,1,0,0,1
2019,2,Manhattan,EAST BROADWAY,F,0,0,0,0,0,0,0,7,9,1,14,35
2019,2,Manhattan,ESSEX STREET,"J,M,Z",0,0,0,0,0,0,0,5,1,1,1,8
2019,2,Manhattan,FRANKLIN STREET,1,0,0,0,0,0,0,0,0,0,0,1,1
2019,2,Manhattan,FULTON STREET,"2,3",0,0,0,0,0,0,0,2,3,1,1,7
2019,2,Manhattan,FULTON STREET,"4,5",0,0,0,0,0,0,0,7,6,3,1,20
2019,2,Manhattan,FULTON STREET,"J,Z",0,0,0,0,0,0,0,5,1,0,2,8
2019,2,Manhattan,GRAND STREET,"B,D",0,0,0,0,0,0,0,5,2,0,4,17
2019,2,Manhattan,HOUSTON STREET,1,0,0,0,0,0,0,0,0,0,0,0,1
2019,2,Manhattan,LEXINGTON AVE.,F,0,0,0,0,0,0,0,2,6,0,2,13
2019,2,Manhattan,LEXINGTON AVE.,"N,Q,R",0,0,0,0,0,0,0,1,1,0,4,7
2019,2,Manhattan,LEXINGTON AVENUE,"E,M",0,0,0,0,0,0,0,0,0,0,1,1
2019,2,Manhattan,PARK PLACE,"2,3",0,0,0,0,0,0,0,1,0,0,2,3
2019,2,Manhattan,PRINCE STREET,"N,R",0,0,0,0,0,0,0,1,0,0,2,3
2019,2,Manhattan,RECTOR STREET,R,0,0,0,0,0,0,0,0,1,0,0,1
2019,2,Manhattan,SPRING STREET,"C,E",0,0,0,0,0,0,0,11,8,1,6,26
2019,2,Manhattan,W. 4 STREET,"A,B,C,D,E,F,M",0,0,0,0,0,0,0,21,22,8,56,118
2019,2,Manhattan,WALL STREET,"2,3",0,0,0,0,0,0,0,1,2,0,1,4
2019,2,Manhattan,WALL STREET,"4,5",0,0,0,0,0,0,0,0,0,1,0,1
2019,2,Queens,111 ST.-ROOSEVELT AVE,7,0,0,0,0,0,0,0,0,2,1,0,3
2019,2,Queens,169 STREET,F,0,0,0,0,0,0,1,1,3,3,0,9
2019,2,Queens,179 ST.-JAMAICA,F,0,0,0,0,0,0,1,12,5,1,0,25
2019,2,Queens,21 ST.-QUEENSBRIDGE,F,0,0,0,0,0,0,0,2,1,1,0,4
2019,2,Queens,21 STREET,G,0,0,0,0,0,0,0,1,0,0,0,2
2019,2,Queens,30 AVENUE,"N,Q",0,0,0,0,0,0,0,0,0,1,0,1
2019,2,Queens,33 STREET,7,0,0,0,0,0,0,0,1,1,0,1,3
2019,2,Queens,36 STREET,"M,R",0,0,0,0,0,0,0,0,1,0,0,1
2019,2,Queens,39 AVENUE,"N,Q",0,0,0,0,0,0,0,1,0,0,0,1
2019,2,Queens,45 ROAD-COURT HOUSE SQUARE,7,0,0,0,0,0,0,0,0,0,0,0,1
2019,2,Queens,46 STREET,7,0,0,0,0,0,0,0,1,2,0,0,3
2019,2,Queens,52 STREET,7,0,0,0,0,0,0,0,0,0,0,0,1
2019,2,Queens,65 STREET,"M,R",0,0,0,0,0,0,0,0,2,0,0,2
2019,2,Queens,67 AVENUE,"M,R",0,0,0,0,0,0,0,0,0,2,0,2
2019,2,Queens,69 STREET,7,0,0,0,0,0,0,0,0,1,0,0,1
2019,2,Queens,75 AVENUE,"E,F",0,0,0,0,0,0,0,1,0,0,0,1
2019,2,Queens,88 STREET,A,0,0,0,0,0,0,0,1,0,0,0,1
2019,2,Queens,90 ST.-ELMHURST AVE.,7,0,0,0,0,0,0,0,0,2,0,1,6
2019,2,Queens,AQUEDUCT-NORTH CONDUIT AVE.,A,0,0,0,0,0,0,0,1,0,1,0,2
2019,2,Queens,BEACH 36 STREET,A,0,0,0,0,0,0,0,3,0,0,0,3
2019,2,Queens,BEACH 90 STREET,"A,S",0,0,0,0,0,0,0,12,1,0,0,13
2019,2,Queens,BEACH 98 STREET,"A,S",0,0,0,0,0,0,0,4,0,0,0,4
2019,2,Queens,BROAD CHANNEL,"A,S",0,0,0,0,0,0,0,0,0,0,1,1
2019,2,Queens,BROADWAY,"N,Q",0,0,0,0,0,0,0,0,2,0,0,2
2019,2,Queens,COURT SQUARE,G,0,0,0,0,0,0,0,1,0,2,1,4
2019,2,Queens,DITMARS BLVD.-ASTORIA,"N,Q",0,0,0,0,0,0,0,3,4,2,4,13
2019,2,Queens,ELMHURST AVE.,"M,R",0,0,0,0,0,0,1,1,0,1,1,5
2019,2,Queens,GRAND AVE.-NEWTON,"M,R",0,0,0,0,0,0,0,0,2,1,0,3
2019,2,Queens,NORTHERN BLVD.,"M,R",0,0,0,0,0,0,0,0,2,0,0,2
2019,2,Queens,QUEENSBORO PLAZA,"N,Q,7",0,0,0,0,0,0,0,2,4,1,0,9
2019,2,Queens,ROCKAWAY PARK-BEACH 116 ST.,"A,S",0,0,0,0,0,0,0,2,0,0,2,4
2019,2,Queens,STEINWAY ST.,"M,R",0,0,0,0,0,0,0,0,2,0,1,3
2019,2,Queens,SUTPHIN BLVD.,F,0,0,0,0,0,0,0,0,1,0,1,2
2019,2,Queens,UNION TURNPIKE-KEW GARDENS,"E,F",0,0,0,0,0,0,1,13,19,1,7,42
2019,2,Queens,VAN WYCK BLVD.-BRIARWOOD,"E,F",0,0,0,0,0,0,0,0,1,1,0,2
2019,2,Queens,VERNON BLVD.-JACKSON AVE.,7,0,0,0,0,0,0,0,1,7,3,4,18
2019,3,Bronx,138 ST.-GRAND CONCOURSE,"4,5",0,0,0,0,0,0,0,1,3,0,1,5
2019,3,Bronx,149 ST.-GRAND CONCOURSE,"2,5",0,0,0,0,0,0,0,3,4,0,0,7
2019,3,Bronx,205 ST.-NORWOOD,D,0,0,0,0,0,0,0,11,12,3,3,29
2019,3,Bronx,219 STREET,"2,5",0,0,0,0,0,0,0,5,1,0,0,6
2019,3,Bronx,238 ST.-NEREID AVE.,"2,5",0,0,0,0,0,0,0,5,4,1,1,11
2019,3,Bronx,BAYCHESTER AVENUE,5,0,0,0,0,0,0,0,8,5,0,1,14
2019,3,Bronx,BEDFORD PK. BLVD.-LEHMAN COLLEGE,4,0,0,0,0,0,0,0,1,3,0,0,4
2019,3,Bronx,BRONX PARK EAST,"2,5",0,0,0,0,0,0,0,11,4,0,1,17
2019,3,Bronx,BUHRE AVENUE,6,0,0,0,0,0,0,0,1,0,0,0,1
2019,3,Bronx,BURKE AVENUE,"2,5",0,0,0,0,0,0,0,8,3,0,1,12
2019,3,Bronx,DYRE AVE.-EASTCHESTER,5,0,0,0,0,0,0,0,20,10,1,0,33
2019,3,Bronx,EAST 143 ST.-ST. MARYS STREET,6,0,0,0,0,0,0,0,0,3,0,0,3
2019,3,Bronx,EAST 149 STREET,6,0,0,0,0,0,0,0,14,29,0,1,44
2019,3,Bronx,EAST TREMONT AV.-WESTCHESTER SQ.,6,0,0,0,0,0,0,0,5,10,0,1,16
2019,3,Bronx,EAST TREMONT AVE.-WEST FARMS SQ.,"2,5",0,0,0,0,0,0,0,18,16,0,2,36
2019,3,Bronx,ELDER AVENUE,6,0,0,0,0,0,0,0,13,5,0,0,20
2019,3,Bronx,GUN HILL ROAD,5,0,0,0,0,0,0,0,12,1,0,0,13
2019,3,Bronx,LONGWOOD AVENUE,6,0,0,0,0,0,0,0,1,6,0,0,7
2019,3,Bronx,PELHAM BAY PARK,6,0,0,0,0,0,0,0,11,8,0,5,25
2019,3,Bronx,WHITLOCK AVENUE,6,0,0,0,0,0,0,0,1,1,0,0,2
2019,3,Bronx,ZEREGA AVENUE,6,0,0,0,0,0,0,0,1,3,0,0,4
2019,3,Brooklyn,15 ST.-PROSPECT PARK,"F,G",0,0,0,0,0,0,0,0,0,1,2,3
2019,3,Brooklyn,18 AVENUE,D,0,0,0,0,0,0,0,0,1,0,6,10
2019,3,Brooklyn,18 AVENUE,F,0,0,0,0,0,0,0,0,3,0,2,6
2019,3,Brooklyn,20 AVENUE,N,0,0,0,0,0,0,0,0,0,0,0,1
2019,3,Brooklyn,4 AVENUE-9 STREET,"F,G",0,0,0,0,0,0,0,13,7,2,4,27
2019,3,Brooklyn,50 STREET,D,0,0,0,0,0,0,0,0,1,0,0,1
2019,3,Brooklyn,55 STREET,D,0,0,0,0,0,0,0,1,0,0,0,1
2019,3,Brooklyn,62 STREET,D,0,0,0,0,0,0,0,2,8,0,2,14
2019,3,Brooklyn,7 AVENUE,"F,G",0,0,0,0,0,0,0,1,0,0,3,4
2019,3,Brooklyn,79 STREET,D,0,0,0,0,0,0,0,0,8,1,5,18
2019,3,Brooklyn,7TH AVENUE,"B,Q",0,0,0,0,0,0,0,0,1,0,0,1
2019,3,Brooklyn,8 AVENUE,N,0,0,0,0,0,0,0,3,1,0,0,8
2019,3,Brooklyn,86 STREET,N,0,0,0,0,0,0,0,0,1,0,0,1
2019,3,Brooklyn,86 STREET,R,0,0,0,0,0,0,0,4,6,3,5,25
2019,3,Brooklyn,9 AVENUE,D,0,0,0,0,0,0,0,0,0,0,0,3
2019,3,Brooklyn,95 STREET-BAY RIDGE,R,0,0,0,0,0,0,0,0,0,1,2,3
2019,3,Brooklyn,ALABAMA AVENUE,J,0,0,0,0,0,0,0,0,1,0,0,1
2019,3,Brooklyn,ATLANTIC AVENUE,"B,Q",0,0,0,0,0,0,2,37,9,2,11,64
2019,3,Brooklyn,ATLANTIC AVENUE,L,0,0,0,0,0,0,0,3,0,0,0,3
2019,3,Brooklyn,"AVENUE ""P""",F,0,0,0,0,0,0,0,0,1,0,0,1
2019,3,Brooklyn,"AVENUE ""U""",Q,0,0,0,0,0,0,0,0,1,0,2,5
2019,3,Brooklyn,"AVENUE ""X""",F,0,0,0,0,0,0,0,0,0,1,0,1
2019,3,Brooklyn,BAY 50 STREET,D,0,0,0,0,0,0,0,9,7,0,1,19
2019,3,Brooklyn,BAY PARKWAY,D,0,0,0,0,0,0,0,1,0,0,8,10
2019,3,Brooklyn,BAY PARKWAY,N,0,0,0,0,0,0,0,0,1,0,0,1
2019,3,Brooklyn,BAY RIDGE AVENUE,R,0,0,0,0,0,0,0,0,2,1,4,7
2019,3,Brooklyn,BERGEN STREET,"F,G",0,0,0,0,0,0,0,10,10,0,6,27
2019,3,Brooklyn,BEVERLEY ROAD,Q,0,0,0,0,0,0,0,3,1,0,2,6
2019,3,Brooklyn,BEVERLY ROAD,"2,5",0,0,0,0,0,0,0,1,0,0,1,2
2019,3,Brooklyn,BOTANIC GARDEN,S,0,0,0,0,0,0,0,1,0,0,0,1
2019,3,Brooklyn,BROADWAY,G,0,0,0,0,0,0,0,1,0,0,1,2
2019,3,Brooklyn,BROADWAY-EASTERN PKWY,"J,L,Z",0,0,0,0,0,0,0,2,0,1,1,4
2019,3,Brooklyn,CARROLL STREET,"F,G",0,0,0,0,0,0,0,9,15,4,19,51
2019,3,Brooklyn,CENTRAL AVENUE,M,0,0,0,0,0,0,0,0,1,0,0,1
2019,3,Brooklyn,CHAUNCEY STREET,"J,Z",0,0,0,0,0,0,0,3,0,0,3,6
2019,3,Brooklyn,CHURCH AVENUE,"2,5",0,0,0,0,0,0,0,8,0,0,0,9
2019,3,Brooklyn,CHURCH AVENUE,"B,Q",0,0,0,0,0,0,0,1,0,0,2,4
2019,3,Brooklyn,CLASSON AVENUE,G,0,0,0,0,0,0,0,1,0,0,0,1
2019,3,Brooklyn,CLINTON-WASHINGTON AVENUES,C,0,0,0,0,0,0,0,9,3,3,3,21
2019,3,Brooklyn,CLINTON-WASHINGTON AVENUES,G,0,0,0,0,0,0,0,2,0,0,2,4
2019,3,Brooklyn,CORTELYOU ROAD,Q,0,0,0,0,0,0,0,2,0,0,0,4
2019,3,Brooklyn,CYPRESS HILLS,J,0,0,0,0,0,0,0,3,0,0,0,3
2019,3,Brooklyn,DEKALB AVENUE,"B,Q,R",0,0,0,0,0,0,0,15,10,1,10,45
2019,3,Brooklyn,DITMAS AVENUE,F,0,0,0,0,0,0,0,0,1,0,0,1
2019,3,Brooklyn,EAST 105 STREET,L,0,0,0,0,0,0,0,1,0,0,0,1
2019,3,Brooklyn,FLUSHING AVENUE,"J,M",0,0,0,0,0,0,0,17,12,4,15,51
2019,3,Brooklyn,FORT HAMILTON PKWY,"F,G",0,0,0,0,0,0,0,0,0,0,2,2
2019,3,Brooklyn,FORT HAMILTON PKWY,N,0,0,0,0,0,0,0,0,0,0,0,1
2019,3,Brooklyn,FRANKLIN AVENUE,S,0,0,0,0,0,0,0,1,0,0,0,1
2019,3,Brooklyn,FRESH POND ROAD,M,0,0,0,0,0,0,0,0,0,0,2,3
2019,3,Brooklyn,FULTON STREET,G,0,0,0,0,0,0,0,1,0,0,1,2
2019,3,Brooklyn,GATES AVENUE,"J,Z",0,0,0,0,0,0,0,2,0,0,2,4
2019,3,Brooklyn,GRAHAM AVENUE,L,0,0,0,0,0,0,0,5,3,0,4,12
2019,3,Brooklyn,GRAND ARMY PLAZA,"2,3",0,0,0,0,0,0,0,2,5,0,0,7
2019,3,Brooklyn,GRAND STREET,L,0,0,0,0,0,0,0,0,2,0,0,2
2019,3,Brooklyn,GREENPOINT AVENUE,G,0,0,0,0,0,0,0,0,1,0,0,1
2019,3,Brooklyn,HALSEY STREET,J,0,0,0,0,0,0,0,1,0,0,0,1
2019,3,Brooklyn,HALSEY STREET,L,0,0,0,0,0,0,0,14,28,5,14,61
2019,3,Brooklyn,HEWES STREET,"J,M",0,0,0,0,0,0,0,0,3,2,4,9
2019,3,Brooklyn,HOYT STREET,"2,3",0,0,0,0,0,0,0,9,2,1,0,12
2019,3,Brooklyn,KINGS HIGHWAY,"B,Q",0,0,0,0,0,0,0,7,6,1,25,44
2019,3,Brooklyn,KINGS HIGHWAY,F,0,0,0,0,0,0,0,1,1,0,1,5
